3,1,783.01,502.70,146.28,115.42,1,-1,-1,-1
3,2,935.42,538.13,30.72,20.39,1,-1,-1,-1
3,3,195.37,1068.01,1524.39,114.00,1,-1,-1,-1
3,4,1240.20,527.87,42.90,28.64,1,-1,-1,-1
3,5,964.28,535.66,19.98,16.15,1,-1,-1,-1
3,7,1148.32,525.62,62.54,30.41,1,-1,-1,-1
3,8,1050.87,536.07,15.35,11.23,1,-1,-1,-1
3,9,1025.90,532.03,12.25,9.50,1,-1,-1,-1
4,1,783.38,503.47,144.96,114.26,1,-1,-1,-1
4,2,933.38,537.60,32.43,21.52,1,-1,-1,-1
4,3,195.47,1066.02,1556.73,116.58,1,-1,-1,-1
4,4,1240.53,528.88,39.32,26.27,1,-1,-1,-1
4,5,963.59,535.97,20.33,16.47,1,-1,-1,-1
4,7,1146.98,525.44,65.74,32.02,1,-1,-1,-1
4,8,1049.97,536.04,16.30,11.86,1,-1,-1,-1
4,9,1026.22,532.95,12.95,9.99,1,-1,-1,-1
5,1,784.09,503.75,144.11,113.49,1,-1,-1,-1
5,2,933.27,538.11,32.68,21.69,1,-1,-1,-1
5,3,191.65,1065.16,1570.40,117.79,1,-1,-1,-1
5,4,1240.82,528.79,41.98,28.06,1,-1,-1,-1
5,5,962.93,536.25,20.05,16.32,1,-1,-1,-1
5,7,1147.42,526.20,63.83,31.10,1,-1,-1,-1
5,8,1048.01,535.98,18.15,13.04,1,-1,-1,-1
5,9,1026.61,533.46,12.66,9.76,1,-1,-1,-1
6,1,783.69,506.06,142.18,111.67,1,-1,-1,-1
6,2,932.20,539.02,32.99,21.84,1,-1,-1,-1
6,3,169.50,1067.33,1537.64,115.24,1,-1,-1,-1
6,4,1238.93,529.60,42.67,28.63,1,-1,-1,-1
6,5,963.22,537.28,18.85,15.29,1,-1,-1,-1
6,7,1147.36,528.09,63.02,30.74,1,-1,-1,-1
6,8,1046.88,536.09,19.34,13.70,1,-1,-1,-1
7,1,784.44,507.03,142.72,111.74,1,-1,-1,-1
7,2,930.97,540.17,34.55,22.88,1,-1,-1,-1
7,3,196.32,1066.96,1547.67,116.17,1,-1,-1,-1
7,4,1240.86,531.36,40.52,27.19,1,-1,-1,-1
7,5,963.53,537.94,18.64,15.07,1,-1,-1,-1
7,7,1149.32,531.11,57.73,28.01,1,-1,-1,-1
7,8,1044.22,536.81,20.79,14.48,1,-1,-1,-1
8,1,784.22,507.10,143.78,112.21,1,-1,-1,-1
8,2,931.10,540.88,33.98,22.48,1,-1,-1,-1
8,3,197.72,1066.49,1554.83,116.78,1,-1,-1,-1
8,4,1241.06,531.81,40.55,27.27,1,-1,-1,-1
8,5,962.61,538.37,19.44,15.74,1,-1,-1,-1
8,7,1149.56,531.82,57.45,27.81,1,-1,-1,-1
8,8,1042.77,536.62,20.85,14.18,1,-1,-1,-1
8,14,1149.09,535.15,14.94,22.24,1,-1,-1,-1
9,1,784.59,507.02,143.68,111.84,1,-1,-1,-1
9,2,931.10,541.22,34.10,22.58,1,-1,-1,-1
9,3,205.80,1068.34,1533.00,114.94,1,-1,-1,-1
9,4,1241.50,531.94,40.53,27.24,1,-1,-1,-1
9,5,961.95,538.76,19.87,16.11,1,-1,-1,-1
9,7,1150.19,530.15,59.74,28.78,1,-1,-1,-1
9,8,1039.07,536.34,21.62,14.02,1,-1,-1,-1
9,14,1148.77,534.85,14.86,22.04,1,-1,-1,-1
10,1,782.97,506.05,146.23,113.86,1,-1,-1,-1
10,2,930.39,541.49,34.37,22.82,1,-1,-1,-1
10,3,206.69,1067.85,1538.04,115.37,1,-1,-1,-1
10,4,1241.60,532.28,39.74,26.70,1,-1,-1,-1
10,5,961.51,538.88,20.84,16.95,1,-1,-1,-1
10,7,1148.99,530.92,60.06,28.94,1,-1,-1,-1
10,8,1035.40,536.98,22.30,13.67,1,-1,-1,-1
10,14,1148.86,535.06,15.17,22.48,1,-1,-1,-1
11,1,783.28,506.49,145.60,113.05,1,-1,-1,-1
11,2,929.20,541.68,35.45,23.75,1,-1,-1,-1
11,3,202.55,1067.68,1539.98,115.59,1,-1,-1,-1
11,4,1241.58,532.07,40.10,26.99,1,-1,-1,-1
11,5,962.16,538.80,19.60,15.81,1,-1,-1,-1
11,7,1149.29,531.14,59.64,28.66,1,-1,-1,-1
11,8,1032.06,536.78,23.71,13.85,1,-1,-1,-1
11,14,1148.88,535.20,15.00,22.14,1,-1,-1,-1
12,1,783.83,507.15,144.93,112.22,1,-1,-1,-1
12,2,929.73,541.96,34.09,22.95,1,-1,-1,-1
12,3,221.17,1073.47,1478.29,110.15,1,-1,-1,-1
12,4,1241.36,531.84,40.35,27.25,1,-1,-1,-1
12,5,962.48,538.61,19.66,15.70,1,-1,-1,-1
12,7,1148.96,531.01,59.22,28.35,1,-1,-1,-1
12,8,1028.50,536.36,23.58,13.10,1,-1,-1,-1
12,14,1148.64,535.03,15.07,22.15,1,-1,-1,-1
13,1,783.54,507.02,145.64,112.46,1,-1,-1,-1
13,2,929.10,541.97,34.84,23.78,1,-1,-1,-1
13,3,204.35,1068.87,1535.25,114.71,1,-1,-1,-1
13,4,1241.43,531.94,41.04,27.75,1,-1,-1,-1
13,5,961.54,538.30,21.00,16.52,1,-1,-1,-1
13,7,1148.02,530.83,60.83,29.19,1,-1,-1,-1
13,8,1025.22,535.96,23.29,12.43,1,-1,-1,-1
13,14,1148.55,535.18,15.39,22.62,1,-1,-1,-1
14,1,782.25,506.24,147.21,113.85,1,-1,-1,-1
14,2,927.80,542.47,35.38,24.65,1,-1,-1,-1
14,3,200.19,1065.97,1605.51,120.77,1,-1,-1,-1
14,4,1241.87,531.91,40.78,27.62,1,-1,-1,-1
14,5,960.20,538.08,21.63,16.81,1,-1,-1,-1
14,7,1148.67,531.37,59.07,28.18,1,-1,-1,-1
14,8,1022.16,535.96,23.29,12.03,1,-1,-1,-1
14,14,1148.55,535.22,15.25,22.30,1,-1,-1,-1
15,1,782.47,506.78,146.75,113.27,1,-1,-1,-1
15,2,926.44,542.36,36.33,25.85,1,-1,-1,-1
15,3,209.18,1067.01,1562.99,117.88,1,-1,-1,-1
15,4,1240.92,532.55,42.18,28.04,1,-1,-1,-1
15,5,958.08,537.79,23.39,18.15,1,-1,-1,-1
15,7,1148.46,531.82,59.08,28.18,1,-1,-1,-1
15,8,1018.37,536.28,23.90,11.94,1,-1,-1,-1
15,14,1148.75,535.47,15.21,22.21,1,-1,-1,-1
16,1,780.47,507.89,148.25,114.27,1,-1,-1,-1
16,2,925.95,543.31,38.95,28.41,1,-1,-1,-1
16,3,242.48,1072.22,1495.82,112.35,1,-1,-1,-1
16,4,1242.01,533.40,41.33,27.42,1,-1,-1,-1
16,5,957.61,538.49,23.50,18.29,1,-1,-1,-1
16,7,1147.63,531.60,60.64,29.02,1,-1,-1,-1
16,8,1014.30,536.84,24.52,11.80,1,-1,-1,-1
16,14,1148.87,536.09,15.12,21.93,1,-1,-1,-1
17,1,779.98,507.61,148.93,114.84,1,-1,-1,-1
17,2,925.71,543.67,40.43,30.24,1,-1,-1,-1
17,3,249.31,1071.66,1490.99,111.87,1,-1,-1,-1
17,4,1242.31,533.90,41.08,27.22,1,-1,-1,-1
17,5,957.25,540.05,24.12,18.82,1,-1,-1,-1
17,7,1147.57,532.42,61.74,29.69,1,-1,-1,-1
17,8,1009.76,537.70,25.24,11.83,1,-1,-1,-1
17,14,1148.88,537.06,15.47,22.43,1,-1,-1,-1
18,1,778.98,505.94,150.94,116.67,1,-1,-1,-1
18,2,924.95,543.53,41.26,31.66,1,-1,-1,-1
18,3,228.23,1069.59,1527.16,114.28,1,-1,-1,-1
18,4,1242.62,534.01,41.20,27.23,1,-1,-1,-1
18,5,957.12,539.87,24.04,18.74,1,-1,-1,-1
18,7,1147.61,532.03,61.20,29.48,1,-1,-1,-1
18,8,1005.54,537.52,25.30,11.57,1,-1,-1,-1
18,14,1148.79,536.81,15.52,22.35,1,-1,-1,-1
18,18,1240.89,529.26,71.69,35.14,1,-1,-1,-1
19,1,777.67,505.90,151.26,117.28,1,-1,-1,-1
19,2,925.36,543.28,39.18,30.73,1,-1,-1,-1
19,3,195.39,1071.72,1505.00,111.96,1,-1,-1,-1
19,4,1242.13,534.05,41.48,27.40,1,-1,-1,-1
19,5,956.71,540.28,24.49,19.02,1,-1,-1,-1
19,7,1148.27,532.17,60.32,29.12,1,-1,-1,-1
19,8,999.84,536.23,29.53,13.23,1,-1,-1,-1
19,14,1149.05,536.94,15.45,22.14,1,-1,-1,-1
19,18,1241.46,528.15,74.65,36.58,1,-1,-1,-1
20,1,776.14,505.80,152.19,118.05,1,-1,-1,-1
20,2,924.74,542.75,38.93,31.23,1,-1,-1,-1
20,3,255.20,1075.95,1457.52,108.26,1,-1,-1,-1
20,4,1241.06,534.41,40.51,26.71,1,-1,-1,-1
20,5,956.36,540.16,24.75,19.13,1,-1,-1,-1
20,7,1148.23,531.99,61.49,29.78,1,-1,-1,-1
20,8,994.50,535.88,32.34,14.20,1,-1,-1,-1
20,14,1149.10,537.26,15.54,22.22,1,-1,-1,-1
20,18,1238.82,529.44,71.06,34.82,1,-1,-1,-1
21,1,776.10,505.33,152.51,118.43,1,-1,-1,-1
21,2,923.24,542.31,40.67,33.49,1,-1,-1,-1
21,3,236.07,1075.07,1480.71,110.27,1,-1,-1,-1
21,4,1240.60,534.30,40.89,26.98,1,-1,-1,-1
21,5,955.80,540.65,24.66,19.09,1,-1,-1,-1
21,7,1147.85,532.01,61.71,30.03,1,-1,-1,-1
21,8,991.69,535.73,32.97,13.99,1,-1,-1,-1
21,14,1148.97,537.26,15.75,22.50,1,-1,-1,-1
21,18,1238.41,529.23,72.11,35.23,1,-1,-1,-1
22,1,775.33,505.30,152.76,118.84,1,-1,-1,-1
22,2,922.61,542.60,40.70,34.26,1,-1,-1,-1
22,3,259.58,1078.26,1442.03,105.53,1,-1,-1,-1
22,4,1240.56,534.40,40.04,26.43,1,-1,-1,-1
22,5,956.27,541.16,22.71,17.51,1,-1,-1,-1
22,7,1147.75,531.73,61.79,30.26,1,-1,-1,-1
22,8,988.35,535.63,33.48,14.21,1,-1,-1,-1
22,14,1148.94,536.98,15.99,22.86,1,-1,-1,-1
22,18,1239.85,528.04,74.26,36.16,1,-1,-1,-1
23,1,773.54,504.44,154.70,120.78,1,-1,-1,-1
23,2,922.06,542.56,40.46,34.98,1,-1,-1,-1
23,3,262.32,1078.97,1425.21,103.31,1,-1,-1,-1
23,4,1238.62,534.63,39.92,26.40,1,-1,-1,-1
23,5,956.43,541.04,22.23,17.12,1,-1,-1,-1
23,7,1148.85,532.39,60.83,29.84,1,-1,-1,-1
23,8,981.76,535.95,36.45,15.35,1,-1,-1,-1
23,14,1149.19,537.68,15.63,22.38,1,-1,-1,-1
23,18,1239.00,527.95,74.76,36.27,1,-1,-1,-1
24,1,771.02,503.22,155.95,121.31,1,-1,-1,-1
24,2,922.16,543.12,39.86,35.38,1,-1,-1,-1
24,3,274.72,1080.35,1429.04,101.89,1,-1,-1,-1
24,4,1238.92,534.84,38.60,25.51,1,-1,-1,-1
24,5,955.03,540.31,22.81,17.47,1,-1,-1,-1
24,7,1149.04,532.91,60.41,29.68,1,-1,-1,-1
24,8,977.53,536.76,36.48,15.56,1,-1,-1,-1
24,14,1149.14,537.87,15.65,22.42,1,-1,-1,-1
24,18,1239.94,528.23,74.37,35.81,1,-1,-1,-1
25,1,769.72,505.03,155.98,121.06,1,-1,-1,-1
25,2,922.47,543.30,38.25,34.79,1,-1,-1,-1
25,3,251.36,1080.37,1461.52,103.78,1,-1,-1,-1
25,4,1240.00,534.60,39.68,26.13,1,-1,-1,-1
25,5,953.49,540.64,23.81,18.34,1,-1,-1,-1
25,7,1148.43,532.61,61.15,30.16,1,-1,-1,-1
25,8,973.29,537.67,36.75,16.04,1,-1,-1,-1
25,14,1148.92,537.85,15.78,22.59,1,-1,-1,-1
25,18,1239.38,527.81,76.55,36.70,1,-1,-1,-1
26,1,766.97,504.39,159.15,123.72,1,-1,-1,-1
26,2,921.42,543.47,37.42,34.79,1,-1,-1,-1
26,3,308.88,1087.88,1368.82,95.71,1,-1,-1,-1
26,4,1239.95,534.95,40.65,26.83,1,-1,-1,-1
26,5,950.65,541.05,25.83,20.22,1,-1,-1,-1
26,7,1148.85,532.58,61.11,30.21,1,-1,-1,-1
26,8,971.09,538.23,34.84,15.61,1,-1,-1,-1
26,14,1149.07,537.76,15.56,22.24,1,-1,-1,-1
26,18,1238.03,529.84,72.89,35.02,1,-1,-1,-1
27,1,763.84,504.57,159.72,124.37,1,-1,-1,-1
27,2,921.39,543.59,37.15,35.09,1,-1,-1,-1
27,3,310.56,1087.92,1368.85,94.61,1,-1,-1,-1
27,4,1240.13,535.53,40.19,26.77,1,-1,-1,-1
27,5,951.56,541.82,23.60,18.37,1,-1,-1,-1
27,7,1149.29,533.09,60.18,29.70,1,-1,-1,-1
27,8,966.25,539.89,35.13,16.29,1,-1,-1,-1
27,14,1149.01,537.84,15.41,21.91,1,-1,-1,-1
27,18,1239.98,530.89,71.43,34.29,1,-1,-1,-1
28,1,759.32,504.02,161.94,125.87,1,-1,-1,-1
28,2,920.00,543.82,36.72,35.43,1,-1,-1,-1
28,3,280.83,1086.99,1416.52,97.77,1,-1,-1,-1
28,4,1240.54,536.25,39.50,26.46,1,-1,-1,-1
28,5,951.63,542.72,24.86,19.05,1,-1,-1,-1
28,7,1149.69,535.02,58.08,28.52,1,-1,-1,-1
28,8,962.43,540.18,35.74,16.58,1,-1,-1,-1
28,14,1148.16,538.62,16.14,22.86,1,-1,-1,-1
28,18,1240.28,531.50,72.50,34.82,1,-1,-1,-1
29,1,757.05,505.89,160.38,125.23,1,-1,-1,-1
29,2,919.96,544.60,33.99,33.19,1,-1,-1,-1
29,3,275.03,1087.33,1426.86,97.06,1,-1,-1,-1
29,4,1239.99,536.46,40.39,27.01,1,-1,-1,-1
29,5,950.57,542.58,25.33,19.10,1,-1,-1,-1
29,7,1149.47,535.24,58.08,28.45,1,-1,-1,-1
29,14,1147.74,538.78,16.62,23.49,1,-1,-1,-1
29,18,1239.25,531.80,73.47,35.28,1,-1,-1,-1
29,22,906.30,544.65,20.64,47.34,1,-1,-1,-1
30,1,750.76,507.12,161.55,126.26,1,-1,-1,-1
30,2,920.20,544.81,32.00,31.82,1,-1,-1,-1
30,3,303.84,1092.70,1383.54,93.23,1,-1,-1,-1
30,4,1241.23,536.46,39.56,26.38,1,-1,-1,-1
30,5,949.14,542.13,26.17,19.23,1,-1,-1,-1
30,7,1149.96,535.34,57.42,28.03,1,-1,-1,-1
30,14,1147.97,538.74,16.45,23.18,1,-1,-1,-1
30,18,1241.10,530.69,75.87,36.45,1,-1,-1,-1
30,22,905.42,545.39,21.42,49.00,1,-1,-1,-1
30,23,1184.75,536.68,22.32,22.03,1,-1,-1,-1
31,1,745.92,506.51,167.08,130.70,1,-1,-1,-1
31,2,920.88,544.80,31.63,32.08,1,-1,-1,-1
31,3,294.76,1091.43,1363.44,90.95,1,-1,-1,-1
31,4,1240.85,536.15,40.41,26.95,1,-1,-1,-1
31,5,947.88,542.17,26.65,19.13,1,-1,-1,-1
31,7,1150.15,534.98,57.77,28.16,1,-1,-1,-1
31,14,1148.35,538.33,16.28,22.91,1,-1,-1,-1
31,18,1240.34,531.00,75.42,36.18,1,-1,-1,-1
31,22,904.04,545.25,22.13,50.41,1,-1,-1,-1
31,23,1184.65,536.98,22.23,21.93,1,-1,-1,-1
31,24,999.23,535.27,17.97,11.24,1,-1,-1,-1
32,1,741.38,503.97,172.69,135.26,1,-1,-1,-1
32,2,920.33,544.64,31.90,32.89,1,-1,-1,-1
32,3,267.68,1087.81,1427.92,94.18,1,-1,-1,-1
32,4,1240.67,535.66,41.00,27.31,1,-1,-1,-1
32,5,946.46,542.07,28.14,20.11,1,-1,-1,-1
32,7,1150.09,534.31,58.27,28.35,1,-1,-1,-1
32,14,1148.82,538.10,15.77,22.03,1,-1,-1,-1
32,18,1241.23,529.11,78.01,37.47,1,-1,-1,-1
32,22,902.72,544.73,22.37,50.69,1,-1,-1,-1
32,24,1000.11,534.71,18.05,11.26,1,-1,-1,-1
33,1,736.88,504.66,171.53,134.96,1,-1,-1,-1
33,2,920.53,544.18,31.41,33.05,1,-1,-1,-1
33,3,234.41,1084.81,1488.80,97.46,1,-1,-1,-1
33,4,1238.85,535.32,41.27,27.78,1,-1,-1,-1
33,5,945.09,541.81,28.92,20.70,1,-1,-1,-1
33,7,1150.45,535.08,56.81,27.39,1,-1,-1,-1
33,14,1148.98,538.03,15.48,21.45,1,-1,-1,-1
33,18,1241.86,528.58,78.95,37.70,1,-1,-1,-1
33,22,900.70,543.95,23.30,52.21,1,-1,-1,-1
33,23,1185.26,534.22,22.49,22.22,1,-1,-1,-1
33,24,998.86,533.78,19.25,11.97,1,-1,-1,-1
34,1,730.89,503.13,176.53,139.05,1,-1,-1,-1
34,2,921.49,544.78,29.31,31.32,1,-1,-1,-1
34,3,239.68,1084.11,1550.71,101.27,1,-1,-1,-1
34,4,1238.64,535.39,41.42,27.88,1,-1,-1,-1
34,5,942.61,541.50,29.59,21.26,1,-1,-1,-1
34,7,1148.98,533.01,60.35,29.20,1,-1,-1,-1
34,14,1148.88,537.59,15.70,21.59,1,-1,-1,-1
34,18,1239.95,527.04,83.46,40.02,1,-1,-1,-1
34,22,898.13,542.03,24.56,54.46,1,-1,-1,-1
34,23,1184.22,532.32,25.47,25.33,1,-1,-1,-1
34,24,999.49,532.99,19.45,12.05,1,-1,-1,-1
35,1,725.19,502.75,175.61,138.47,1,-1,-1,-1
35,2,918.87,543.83,29.98,32.75,1,-1,-1,-1
35,3,234.03,1083.91,1536.42,99.67,1,-1,-1,-1
35,5,940.02,541.30,30.83,22.00,1,-1,-1,-1
35,7,1147.75,532.10,62.60,30.42,1,-1,-1,-1
35,14,1148.64,537.43,16.26,22.25,1,-1,-1,-1
35,18,1237.64,526.94,84.83,40.42,1,-1,-1,-1
35,22,897.46,542.00,24.35,52.79,1,-1,-1,-1
35,23,1184.06,531.62,26.06,25.92,1,-1,-1,-1
35,24,999.75,532.67,19.69,12.19,1,-1,-1,-1
36,1,717.90,501.31,180.78,142.51,1,-1,-1,-1
36,2,916.83,543.93,29.80,33.06,1,-1,-1,-1
36,3,239.15,1085.48,1499.27,96.59,1,-1,-1,-1
36,4,1236.06,534.35,43.56,29.43,1,-1,-1,-1
36,5,938.24,541.29,30.80,21.74,1,-1,-1,-1
36,7,1147.42,531.66,63.54,30.95,1,-1,-1,-1
36,14,1148.20,537.07,16.72,22.73,1,-1,-1,-1
36,18,1237.95,527.69,82.86,39.22,1,-1,-1,-1
36,22,896.01,541.83,25.08,52.71,1,-1,-1,-1
36,23,1184.00,531.72,26.57,26.66,1,-1,-1,-1
36,27,988.85,533.00,38.31,14.36,1,-1,-1,-1
37,1,711.82,500.24,183.76,143.69,1,-1,-1,-1
37,2,913.73,543.59,31.10,35.00,1,-1,-1,-1
37,3,238.11,1085.42,1503.14,96.23,1,-1,-1,-1
37,4,1235.64,534.31,43.90,29.66,1,-1,-1,-1
37,5,936.06,541.38,31.21,21.65,1,-1,-1,-1
37,7,1148.05,532.58,61.91,30.08,1,-1,-1,-1
37,14,1148.13,537.58,16.41,22.08,1,-1,-1,-1
37,18,1239.26,527.84,83.34,39.59,1,-1,-1,-1
37,22,893.86,542.18,25.70,52.76,1,-1,-1,-1
37,23,1184.38,532.26,25.68,25.99,1,-1,-1,-1
37,27,994.21,533.05,33.35,12.71,1,-1,-1,-1
38,1,701.34,500.20,190.08,148.90,1,-1,-1,-1
38,2,913.60,544.28,30.02,33.93,1,-1,-1,-1
38,3,251.93,1087.07,1458.62,92.78,1,-1,-1,-1
38,4,1239.38,534.80,42.94,28.94,1,-1,-1,-1
38,5,933.87,541.72,32.23,21.86,1,-1,-1,-1
38,7,1148.21,532.95,61.05,29.62,1,-1,-1,-1
38,14,1148.01,537.83,16.49,21.97,1,-1,-1,-1
38,18,1239.93,529.42,80.01,37.96,1,-1,-1,-1
38,22,892.07,542.78,26.46,52.80,1,-1,-1,-1
38,23,1184.29,532.63,25.16,25.78,1,-1,-1,-1
38,27,994.82,533.35,31.82,12.39,1,-1,-1,-1
39,1,689.42,496.06,200.14,157.13,1,-1,-1,-1
39,2,916.65,543.42,30.16,34.34,1,-1,-1,-1
39,3,255.72,1087.38,1477.21,93.46,1,-1,-1,-1
39,4,1239.35,534.81,43.15,29.08,1,-1,-1,-1
39,5,931.35,541.29,32.91,22.10,1,-1,-1,-1
39,7,1147.23,532.01,62.76,30.52,1,-1,-1,-1
39,14,1147.48,537.04,17.28,22.92,1,-1,-1,-1
39,18,1238.40,528.90,79.52,37.59,1,-1,-1,-1
39,22,888.98,542.63,27.49,53.19,1,-1,-1,-1
39,23,1184.17,532.26,25.53,26.16,1,-1,-1,-1
39,27,996.88,532.32,30.44,12.09,1,-1,-1,-1
40,1,681.83,494.93,202.97,159.47,1,-1,-1,-1
40,2,913.25,542.46,30.25,34.73,1,-1,-1,-1
40,3,234.08,1085.37,1524.09,96.33,1,-1,-1,-1
40,5,932.45,540.25,31.68,21.22,1,-1,-1,-1
40,7,1147.91,531.86,61.29,29.67,1,-1,-1,-1
40,14,1147.82,536.45,16.87,22.22,1,-1,-1,-1
40,18,1235.38,530.93,69.89,33.56,1,-1,-1,-1
40,22,886.86,541.63,29.41,55.16,1,-1,-1,-1
40,27,997.87,531.42,29.62,12.04,1,-1,-1,-1
41,1,674.37,493.05,206.76,162.55,1,-1,-1,-1
41,2,913.09,541.78,29.33,33.93,1,-1,-1,-1
41,3,261.38,1087.14,1498.69,94.36,1,-1,-1,-1
41,4,1240.17,531.22,48.44,31.91,1,-1,-1,-1
41,5,931.72,539.38,30.57,20.82,1,-1,-1,-1
41,7,1148.14,531.15,59.95,28.90,1,-1,-1,-1
41,14,1148.02,535.41,16.93,22.24,1,-1,-1,-1
41,18,1234.92,531.13,69.04,33.16,1,-1,-1,-1
41,22,884.21,540.36,31.38,57.17,1,-1,-1,-1
41,27,998.76,529.41,31.45,13.09,1,-1,-1,-1
42,1,666.72,493.01,209.53,164.25,1,-1,-1,-1
42,2,910.40,541.05,30.18,34.99,1,-1,-1,-1
42,3,247.46,1091.11,1474.06,92.53,1,-1,-1,-1
42,4,1239.55,530.57,50.21,32.36,1,-1,-1,-1
42,5,931.29,538.22,31.63,21.39,1,-1,-1,-1
42,7,1147.97,530.81,60.36,29.01,1,-1,-1,-1
42,14,1147.93,534.76,17.39,22.78,1,-1,-1,-1
42,22,881.41,539.72,33.32,58.03,1,-1,-1,-1
42,27,999.53,528.52,30.43,12.87,1,-1,-1,-1
43,1,655.57,490.92,217.42,170.27,1,-1,-1,-1
43,2,908.47,540.18,29.71,34.43,1,-1,-1,-1
43,3,259.73,1093.25,1469.08,92.39,1,-1,-1,-1
43,4,1239.79,530.27,50.93,32.41,1,-1,-1,-1
43,5,930.24,537.77,32.03,21.69,1,-1,-1,-1
43,7,1146.73,530.19,61.18,29.46,1,-1,-1,-1
43,14,1147.57,534.23,17.72,23.25,1,-1,-1,-1
43,22,876.54,539.85,34.56,57.89,1,-1,-1,-1
43,27,1000.34,528.30,27.49,11.87,1,-1,-1,-1
44,1,644.73,487.59,226.65,177.49,1,-1,-1,-1
44,2,907.31,538.60,30.19,34.75,1,-1,-1,-1
44,3,269.80,1095.13,1451.94,90.98,1,-1,-1,-1
44,4,1237.69,529.50,50.48,32.72,1,-1,-1,-1
44,5,929.47,536.60,32.56,22.08,1,-1,-1,-1
44,7,1146.96,528.68,62.92,30.36,1,-1,-1,-1
44,14,1147.37,533.61,17.74,23.33,1,-1,-1,-1
44,22,873.28,537.08,37.81,61.52,1,-1,-1,-1
44,27,1002.38,527.95,27.55,12.20,1,-1,-1,-1
45,1,628.91,483.77,237.12,185.12,1,-1,-1,-1
45,2,904.57,537.86,32.01,36.99,1,-1,-1,-1
45,3,228.15,1086.89,1550.87,97.50,1,-1,-1,-1
45,4,1237.17,529.02,49.34,32.53,1,-1,-1,-1
45,5,927.78,535.52,34.15,23.23,1,-1,-1,-1
45,7,1146.68,527.64,66.01,31.81,1,-1,-1,-1
45,14,1147.28,533.07,18.02,23.69,1,-1,-1,-1
45,18,1239.03,524.77,77.75,37.50,1,-1,-1,-1
45,22,868.15,535.98,39.71,62.84,1,-1,-1,-1
45,27,1004.79,526.79,27.54,12.60,1,-1,-1,-1
46,1,614.74,480.20,246.08,191.44,1,-1,-1,-1
46,2,901.87,537.05,33.38,38.41,1,-1,-1,-1
46,3,236.90,1087.93,1488.69,93.33,1,-1,-1,-1
46,4,1239.61,528.48,49.34,32.37,1,-1,-1,-1
46,5,926.89,534.95,34.23,23.26,1,-1,-1,-1
46,7,1147.06,527.09,63.82,30.62,1,-1,-1,-1
46,14,1147.04,531.67,17.99,23.51,1,-1,-1,-1
46,18,1239.15,524.25,78.16,37.70,1,-1,-1,-1
46,22,865.52,534.87,41.23,63.37,1,-1,-1,-1
46,27,1004.71,524.97,27.74,13.16,1,-1,-1,-1
47,1,595.47,474.58,258.82,201.94,1,-1,-1,-1
47,2,902.74,536.95,32.02,36.79,1,-1,-1,-1
47,3,226.76,1086.23,1523.22,95.59,1,-1,-1,-1
47,4,1238.21,527.95,47.03,31.27,1,-1,-1,-1
47,5,926.54,533.37,34.90,23.85,1,-1,-1,-1
47,7,1145.70,525.83,65.31,31.37,1,-1,-1,-1
47,14,1146.96,531.21,18.06,23.60,1,-1,-1,-1
47,18,1238.97,524.46,74.84,36.32,1,-1,-1,-1
47,22,860.85,532.84,43.75,65.33,1,-1,-1,-1
47,27,1005.99,524.09,26.74,13.26,1,-1,-1,-1
48,1,578.91,468.86,268.30,208.84,1,-1,-1,-1
48,2,901.79,536.04,32.36,36.80,1,-1,-1,-1
48,3,184.48,1083.59,1606.90,101.74,1,-1,-1,-1
48,4,1237.81,527.50,46.13,30.87,1,-1,-1,-1
48,5,925.46,532.06,35.86,24.64,1,-1,-1,-1
48,7,1145.43,525.41,66.00,31.68,1,-1,-1,-1
48,18,1240.95,524.12,75.84,36.33,1,-1,-1,-1
48,22,856.53,531.76,46.02,66.69,1,-1,-1,-1
48,27,1007.73,523.36,23.95,12.25,1,-1,-1,-1
49,1,559.64,466.20,282.75,219.30,1,-1,-1,-1
49,2,899.16,536.29,33.04,36.93,1,-1,-1,-1
49,3,188.85,1082.21,1593.87,101.58,1,-1,-1,-1
49,4,1237.64,527.33,46.03,31.03,1,-1,-1,-1
49,5,925.03,532.16,35.50,24.32,1,-1,-1,-1
49,7,1145.52,525.38,65.33,31.28,1,-1,-1,-1
49,18,1241.60,522.50,79.25,37.85,1,-1,-1,-1
49,22,851.95,533.11,47.24,65.69,1,-1,-1,-1
49,27,1007.55,523.35,23.99,12.81,1,-1,-1,-1
50,1,542.68,468.98,292.04,225.21,1,-1,-1,-1
50,2,897.96,538.02,33.90,37.25,1,-1,-1,-1
50,3,200.07,1082.56,1566.79,100.09,1,-1,-1,-1
50,4,1239.08,528.01,46.17,31.39,1,-1,-1,-1
50,5,923.83,533.69,35.80,24.77,1,-1,-1,-1
50,7,1145.03,526.65,64.86,31.09,1,-1,-1,-1
50,18,1241.36,522.39,80.46,38.51,1,-1,-1,-1
50,22,847.44,534.48,50.01,66.95,1,-1,-1,-1
50,27,1008.27,522.64,23.96,12.80,1,-1,-1,-1
