3,1,782.83,502.46,146.46,116.08,1,-1,-1,-1
3,2,935.95,538.26,29.29,20.50,1,-1,-1,-1
3,3,188.51,1068.75,1520.09,113.05,1,-1,-1,-1
3,4,1239.89,527.95,43.32,28.56,1,-1,-1,-1
3,5,964.20,535.63,19.73,16.30,1,-1,-1,-1
3,7,1148.24,525.73,62.45,30.41,1,-1,-1,-1
3,8,1049.16,535.96,18.49,11.60,1,-1,-1,-1
3,9,1025.61,532.51,13.33,8.92,1,-1,-1,-1
4,1,781.76,503.75,148.08,113.78,1,-1,-1,-1
4,2,932.92,537.39,32.84,21.85,1,-1,-1,-1
4,3,224.81,1065.38,1515.48,117.48,1,-1,-1,-1
4,4,1241.03,529.18,37.39,25.53,1,-1,-1,-1
4,5,964.01,536.22,19.29,16.39,1,-1,-1,-1
4,7,1148.22,525.38,63.41,32.52,1,-1,-1,-1
4,8,1049.02,536.12,18.51,11.95,1,-1,-1,-1
4,9,1025.21,533.08,15.25,10.23,1,-1,-1,-1
5,1,783.00,503.78,146.60,113.28,1,-1,-1,-1
5,2,933.62,538.35,32.52,21.58,1,-1,-1,-1
5,3,219.41,1065.07,1519.04,118.02,1,-1,-1,-1
5,4,1241.06,528.64,42.75,28.83,1,-1,-1,-1
5,5,963.93,536.43,17.67,16.08,1,-1,-1,-1
5,7,1147.90,526.52,62.37,30.50,1,-1,-1,-1
5,8,1045.09,536.03,23.71,13.31,1,-1,-1,-1
6,1,780.12,506.88,148.29,111.10,1,-1,-1,-1
6,2,931.26,539.38,34.51,21.74,1,-1,-1,-1
6,3,151.63,1068.50,1542.61,113.87,1,-1,-1,-1
6,4,1239.53,529.83,40.06,28.89,1,-1,-1,-1
6,5,962.99,537.74,19.43,14.73,1,-1,-1,-1
6,7,1148.10,528.77,61.23,30.53,1,-1,-1,-1
6,8,1044.63,536.21,24.08,13.69,1,-1,-1,-1
7,1,781.18,507.14,150.38,112.06,1,-1,-1,-1
7,2,930.99,540.58,34.60,23.20,1,-1,-1,-1
7,3,230.57,1066.83,1513.85,116.55,1,-1,-1,-1
7,4,1241.91,531.98,39.42,26.51,1,-1,-1,-1
7,5,963.40,538.14,19.38,14.97,1,-1,-1,-1
7,7,1148.04,532.15,59.84,26.84,1,-1,-1,-1
7,8,1040.73,537.21,26.54,14.52,1,-1,-1,-1
8,1,780.74,506.80,151.06,112.65,1,-1,-1,-1
8,2,931.31,541.02,33.97,22.05,1,-1,-1,-1
8,3,206.26,1066.32,1543.55,116.96,1,-1,-1,-1
8,4,1241.70,531.73,39.48,27.38,1,-1,-1,-1
8,5,962.50,538.44,19.47,16.04,1,-1,-1,-1
8,7,1148.44,531.69,59.98,27.91,1,-1,-1,-1
8,8,1039.51,536.49,26.86,13.65,1,-1,-1,-1
8,14,1148.85,535.13,15.43,22.27,1,-1,-1,-1
9,1,782.20,506.69,148.75,111.83,1,-1,-1,-1
9,2,931.74,541.17,33.34,22.48,1,-1,-1,-1
9,3,193.44,1069.30,1555.34,113.94,1,-1,-1,-1
9,4,1241.45,531.72,41.05,27.29,1,-1,-1,-1
9,5,961.98,538.80,19.72,16.24,1,-1,-1,-1
9,7,1148.53,529.00,64.75,29.40,1,-1,-1,-1
9,8,1031.53,536.19,34.35,13.66,1,-1,-1,-1
9,14,1147.89,534.70,16.36,22.09,1,-1,-1,-1
10,1,782.36,505.34,147.08,114.99,1,-1,-1,-1
10,2,930.91,541.40,33.18,22.80,1,-1,-1,-1
10,3,211.64,1067.55,1532.00,115.60,1,-1,-1,-1
10,4,1241.52,532.18,39.56,26.50,1,-1,-1,-1
10,5,961.96,538.79,20.32,17.30,1,-1,-1,-1
10,7,1148.30,531.04,60.27,29.10,1,-1,-1,-1
10,8,1027.28,537.32,36.47,13.26,1,-1,-1,-1
10,14,1148.63,535.12,15.84,22.72,1,-1,-1,-1
11,1,781.12,506.56,149.93,112.66,1,-1,-1,-1
11,2,930.69,541.56,32.24,24.07,1,-1,-1,-1
11,3,206.75,1067.57,1528.60,115.69,1,-1,-1,-1
11,4,1241.96,531.73,39.46,27.22,1,-1,-1,-1
11,5,961.85,538.60,20.55,15.08,1,-1,-1,-1
11,7,1148.42,530.99,61.50,28.59,1,-1,-1,-1
11,8,1024.87,536.65,37.00,13.76,1,-1,-1,-1
11,14,1148.41,535.22,15.88,22.04,1,-1,-1,-1
12,1,781.83,507.32,149.14,111.86,1,-1,-1,-1
12,2,931.31,541.90,31.26,22.33,1,-1,-1,-1
12,3,172.97,1076.33,1563.11,107.44,1,-1,-1,-1
12,4,1241.93,531.54,39.09,27.44,1,-1,-1,-1
12,5,961.64,538.41,21.91,15.61,1,-1,-1,-1
12,7,1147.48,530.70,61.65,28.27,1,-1,-1,-1
12,8,1021.67,536.13,35.25,12.53,1,-1,-1,-1
12,14,1148.01,534.92,16.17,22.22,1,-1,-1,-1
13,1,781.13,506.78,150.50,112.68,1,-1,-1,-1
13,2,931.74,541.78,29.72,24.08,1,-1,-1,-1
13,3,218.58,1066.35,1519.60,117.16,1,-1,-1,-1
13,4,1241.66,531.83,40.97,28.03,1,-1,-1,-1
13,5,959.51,538.06,24.99,16.90,1,-1,-1,-1
13,7,1148.31,530.54,60.22,29.68,1,-1,-1,-1
13,8,1019.96,535.79,32.38,12.00,1,-1,-1,-1
13,14,1148.54,535.23,15.50,22.87,1,-1,-1,-1
14,1,782.78,505.70,145.63,114.62,1,-1,-1,-1
14,2,931.24,542.56,27.84,24.95,1,-1,-1,-1
14,3,255.29,1064.45,1527.44,123.88,1,-1,-1,-1
14,4,1242.42,531.74,39.93,27.55,1,-1,-1,-1
14,5,958.26,537.90,24.61,16.89,1,-1,-1,-1
14,7,1147.33,531.47,61.59,27.69,1,-1,-1,-1
14,8,1017.97,535.99,30.78,11.79,1,-1,-1,-1
14,14,1148.01,535.21,16.30,22.15,1,-1,-1,-1
15,1,781.21,506.97,149.30,112.96,1,-1,-1,-1
15,2,930.01,542.12,28.74,26.30,1,-1,-1,-1
15,3,234.98,1067.73,1494.30,115.91,1,-1,-1,-1
15,4,1236.45,532.74,50.76,28.26,1,-1,-1,-1
15,5,956.97,537.59,24.59,18.77,1,-1,-1,-1
15,7,1148.25,531.87,59.41,28.26,1,-1,-1,-1
15,8,1013.80,536.46,31.85,11.89,1,-1,-1,-1
15,14,1148.75,535.56,15.41,22.20,1,-1,-1,-1
16,1,778.40,508.35,151.15,114.79,1,-1,-1,-1
16,2,931.21,543.67,29.92,29.59,1,-1,-1,-1
16,3,230.49,1074.93,1517.67,109.39,1,-1,-1,-1
16,4,1242.15,533.69,41.67,27.09,1,-1,-1,-1
16,5,958.08,538.87,22.53,18.21,1,-1,-1,-1
16,7,1148.29,531.30,59.40,29.52,1,-1,-1,-1
16,8,1009.06,537.13,33.69,11.72,1,-1,-1,-1
16,14,1148.35,536.35,16.23,21.82,1,-1,-1,-1
17,1,780.13,507.30,148.67,115.09,1,-1,-1,-1
17,2,931.16,543.66,30.57,30.94,1,-1,-1,-1
17,3,242.70,1071.17,1506.93,111.78,1,-1,-1,-1
17,4,1242.13,533.97,41.49,27.14,1,-1,-1,-1
17,5,957.62,540.83,23.76,18.95,1,-1,-1,-1
17,7,1149.05,532.68,59.40,30.05,1,-1,-1,-1
17,8,1005.60,538.08,32.02,11.85,1,-1,-1,-1
17,14,1148.81,537.44,15.77,22.71,1,-1,-1,-1
18,1,780.41,504.95,148.26,117.54,1,-1,-1,-1
18,2,930.05,543.23,31.03,32.03,1,-1,-1,-1
18,3,196.08,1068.39,1586.56,115.64,1,-1,-1,-1
18,4,1242.20,533.87,42.29,27.26,1,-1,-1,-1
18,5,957.28,539.63,23.96,18.54,1,-1,-1,-1
18,7,1148.08,531.64,60.06,29.33,1,-1,-1,-1
18,8,1001.93,537.35,31.15,11.44,1,-1,-1,-1
18,14,1148.15,536.55,16.71,22.31,1,-1,-1,-1
18,18,1242.38,528.79,71.96,35.53,1,-1,-1,-1
19,1,779.36,505.86,146.83,117.42,1,-1,-1,-1
19,2,930.05,542.94,29.42,29.71,1,-1,-1,-1
19,3,136.60,1072.80,1575.82,110.76,1,-1,-1,-1
19,4,1241.63,533.89,41.96,27.51,1,-1,-1,-1
19,5,956.32,540.38,25.43,19.02,1,-1,-1,-1
19,7,1149.31,532.10,58.53,28.93,1,-1,-1,-1
19,8,995.41,535.54,37.78,14.05,1,-1,-1,-1
19,14,1148.82,536.91,16.10,22.05,1,-1,-1,-1
19,18,1241.05,527.91,75.92,36.95,1,-1,-1,-1
20,1,775.86,505.73,151.92,118.26,1,-1,-1,-1
20,2,928.92,542.31,30.14,31.12,1,-1,-1,-1
20,3,275.55,1077.91,1456.62,106.55,1,-1,-1,-1
20,4,1240.13,534.44,40.69,26.37,1,-1,-1,-1
20,5,955.92,539.97,25.75,19.05,1,-1,-1,-1
