3,1,154.97,533.52,294.17,98.47,1,-1,-1,-1
3,2,466.76,521.70,33.41,76.61,1,-1,-1,-1
3,3,2.20,556.39,155.63,230.90,1,-1,-1,-1
3,4,807.61,506.73,79.23,53.70,1,-1,-1,-1
3,5,708.89,507.36,78.84,52.57,1,-1,-1,-1
3,6,769.29,501.63,50.45,47.45,1,-1,-1,-1
3,7,1018.63,471.99,27.63,22.98,1,-1,-1,-1
3,8,1115.65,482.62,86.55,52.77,1,-1,-1,-1
3,9,1738.70,362.70,175.02,494.98,1,-1,-1,-1
3,10,1163.45,489.15,164.42,68.12,1,-1,-1,-1
3,11,313.07,1077.74,1466.45,105.98,1,-1,-1,-1
3,13,637.63,495.10,20.45,64.62,1,-1,-1,-1
3,14,607.84,502.09,18.54,55.28,1,-1,-1,-1
3,15,925.76,477.37,45.70,25.80,1,-1,-1,-1
3,16,1520.68,484.52,22.55,40.65,1,-1,-1,-1
3,17,1091.62,478.48,59.71,38.93,1,-1,-1,-1
3,19,857.62,487.19,43.79,23.83,1,-1,-1,-1
3,20,1080.17,476.82,50.18,35.42,1,-1,-1,-1
4,1,156.76,531.55,294.48,103.52,1,-1,-1,-1
4,2,460.20,521.59,35.08,77.36,1,-1,-1,-1
4,3,0.56,566.53,127.76,228.63,1,-1,-1,-1
4,4,806.09,506.85,77.54,54.27,1,-1,-1,-1
4,5,706.40,508.22,79.44,52.74,1,-1,-1,-1
4,6,767.05,502.55,50.02,46.53,1,-1,-1,-1
4,7,1018.51,472.95,27.45,21.79,1,-1,-1,-1
4,8,1115.79,483.16,85.25,52.19,1,-1,-1,-1
4,9,1761.28,402.19,152.92,460.09,1,-1,-1,-1
4,10,1163.68,489.09,166.07,68.83,1,-1,-1,-1
4,11,311.50,1084.64,1473.17,104.06,1,-1,-1,-1
4,13,635.84,496.17,21.47,66.03,1,-1,-1,-1
4,14,604.04,502.34,16.50,55.02,1,-1,-1,-1
4,15,926.73,477.29,43.32,26.13,1,-1,-1,-1
4,16,1522.29,484.09,22.02,40.42,1,-1,-1,-1
4,17,1107.43,481.08,42.89,37.92,1,-1,-1,-1
4,19,856.63,487.23,42.98,23.89,1,-1,-1,-1
4,20,1079.87,477.57,50.89,35.58,1,-1,-1,-1
4,23,65.80,539.92,98.97,68.56,1,-1,-1,-1
5,1,156.19,535.33,299.49,98.70,1,-1,-1,-1
5,2,449.99,521.70,36.70,83.94,1,-1,-1,-1
5,3,1.34,572.42,106.40,223.74,1,-1,-1,-1
5,4,808.42,506.42,73.27,54.92,1,-1,-1,-1
5,5,702.97,508.88,81.85,51.05,1,-1,-1,-1
5,6,766.14,502.15,51.28,47.61,1,-1,-1,-1
5,7,1018.28,473.91,29.10,21.86,1,-1,-1,-1
5,8,1116.41,484.22,85.54,51.41,1,-1,-1,-1
5,9,1717.09,368.96,194.89,465.17,1,-1,-1,-1
5,10,1164.91,489.44,167.00,68.70,1,-1,-1,-1
5,11,322.69,1087.87,1454.63,102.63,1,-1,-1,-1
5,13,633.12,503.16,17.66,57.75,1,-1,-1,-1
5,14,599.22,504.87,16.00,52.54,1,-1,-1,-1
5,15,927.90,477.50,43.00,25.45,1,-1,-1,-1
5,16,1527.28,484.66,19.22,38.62,1,-1,-1,-1
